,SMILES,Formula,Autocorrelation_descriptors_vector_2d,Autocorrelation_descriptors_vector_3d,CrippenDescriptors,ExactMolWt,FractionCSP3,HallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3
50,CC1(N)CNN(C=O)C1C1CC1,C8H15N3O,"[2.732, 2.998, 3.026, 2.881, 1.88, 0.0, 0.0, 0.0, 2.511, 2.732, 2.705, 2.634, 1.305, 0.0, 0.0, 0.0, 2.729, 2.995, 3.021, 2.878, 1.875, 0.0, 0.0, 0.0, 2.429, 2.633, 2.585, 2.525, 0.974, 0.0, 0.0, 0.0, 2.775, 3.053, 3.084, 2.895, 1.823, 0.0, 0.0, 0.0, 4.266, 4.422, 4.64, 4.139, 3.367, 0.0, 0.0, 0.0, 0.088, 0.12, 0.137, 0.122, 0.08, 0.0, 0.0, 0.0, 0.145, 0.201, 0.228, 0.167, 0.082, 0.0, 0.0, 0.0, 0.083, 0.112, 0.128, 0.115, 0.077, 0.0, 0.0, 0.0, 0.379, 0.527, 0.596, 0.469, 0.265, 0.0, 0.0, 0.0, 0.18, 0.243, 0.28, 0.179, 0.056, 0.0, 0.0, 0.0, 20.67, 19.728, 33.017, 40.15, 25.165, 0.0, 0.0, 0.0, -0.014, -0.008, 0.101, -0.322, -0.643, 0.0, 0.0, 0.0, 0.024, -0.157, 0.142, -0.315, -0.334, 0.0, 0.0, 0.0, -0.015, -0.002, 0.098, -0.321, -0.657, 0.0, 0.0, 0.0, 0.006, -0.093, 0.129, -0.326, -0.455, 0.0, 0.0, 0.0, 0.065, -0.289, 0.148, -0.263, -0.125, 0.0, 0.0, 0.0, 0.23, 0.127, 0.072, -0.345, -1.795, 0.0, 0.0, 0.0, 0.689, 0.659, 0.724, 1.267, 3.628, 0.0, 0.0, 0.0, 0.777, 0.996, 0.818, 1.146, 1.968, 0.0, 0.0, 0.0, 0.684, 0.645, 0.721, 1.271, 3.706, 0.0, 0.0, 0.0, 0.747, 0.86, 0.778, 1.202, 2.603, 0.0, 0.0, 0.0, 0.808, 1.242, 0.902, 1.016, 0.95, 0.0, 0.0, 0.0, 0.41, 0.463, 0.751, 1.413, 4.708, 0.0, 0.0, 0.0]",0,"(-0.5409999999999997, 45.010100000000016)",169.1215121,0.875,-0.6100000000000001,8.009625423663673,2.4366385670638864,1.1111326602810927
51,CCC=NN=CC=C(NC)C#N,C8H12N4,"[2.58, 2.578, 2.592, 2.415, 2.203, 2.04, 1.846, 1.674, 2.338, 2.333, 2.315, 2.124, 1.897, 1.807, 1.708, 1.508, 2.576, 2.574, 2.588, 2.411, 2.198, 2.037, 1.844, 1.671, 2.253, 2.238, 2.213, 2.017, 1.797, 1.73, 1.658, 1.447, 2.648, 2.642, 2.668, 2.495, 2.294, 2.11, 1.884, 1.719, 4.545, 4.652, 4.871, 4.449, 4.08, 4.055, 3.642, 2.741, 0.059, 0.055, 0.062, 0.052, 0.046, 0.034, 0.022, 0.018, 0.124, 0.117, 0.13, 0.111, 0.098, 0.072, 0.046, 0.039, 0.054, 0.051, 0.057, 0.048, 0.043, 0.031, 0.02, 0.017, 0.297, 0.281, 0.312, 0.266, 0.234, 0.172, 0.109, 0.094, 0.178, 0.169, 0.188, 0.16, 0.141, 0.103, 0.066, 0.056, 17.272, 13.604, 15.422, 13.984, 5.404, 7.233, 12.678, 15.104, -0.045, -0.455, -0.182, -0.167, 0.5, 0.25, -0.1, -0.25, -0.045, -0.455, -0.182, -0.167, 0.5, 0.25, -0.1, -0.25, -0.045, -0.455, -0.182, -0.167, 0.5, 0.25, -0.1, -0.25, -0.045, -0.455, -0.182, -0.167, 0.5, 0.25, -0.1, -0.25, -0.045, -0.455, -0.182, -0.167, 0.5, 0.25, -0.1, -0.25, -0.212, -0.153, 0.378, -0.268, -0.305, 0.144, 0.056, -0.492, 0.938, 1.313, 1.125, 1.146, 0.589, 0.688, 0.825, 1.031, 0.938, 1.313, 1.125, 1.146, 0.589, 0.688, 0.825, 1.031, 0.938, 1.313, 1.125, 1.146, 0.589, 0.688, 0.825, 1.031, 0.937, 1.312, 1.125, 1.146, 0.589, 0.687, 0.825, 1.031, 0.937, 1.312, 1.125, 1.146, 0.589, 0.687, 0.825, 1.031, 0.941, 0.835, 0.504, 1.161, 1.065, 0.784, 1.161, 1.981]",0,"(1.07988, 50.03070000000002)",164.106196384,0.375,-1.6300000000000001,10.37,7.476723585912486,5.178228992139814
52,CC(C)C=NN(C)C1COC1CN,C9H19N3O,"[2.753, 2.881, 2.849, 2.702, 2.473, 2.14, 1.921, 1.204, 2.488, 2.62, 2.517, 2.385, 2.307, 2.011, 1.646, 0.923, 2.75, 2.878, 2.845, 2.698, 2.471, 2.139, 1.919, 1.2, 2.38, 2.508, 2.393, 2.265, 2.248, 1.957, 1.512, 0.811, 2.788, 2.915, 2.899, 2.747, 2.499, 2.14, 1.904, 1.276, 4.034, 4.052, 3.922, 3.784, 3.555, 2.996, 2.485, 1.099, 0.096, 0.105, 0.121, 0.102, 0.063, 0.044, 0.049, 0.013, 0.147, 0.158, 0.188, 0.159, 0.098, 0.059, 0.057, 0.026, 0.09, 0.099, 0.114, 0.096, 0.059, 0.042, 0.047, 0.012, 0.394, 0.428, 0.51, 0.426, 0.262, 0.168, 0.172, 0.063, 0.175, 0.183, 0.208, 0.183, 0.119, 0.062, 0.052, 0.035, 5.667, 8.152, 8.704, 8.32, 8.942, 3.929, 4.525, 1.565, -0.182, -0.344, 0.196, 0.116, 0.143, -0.043, -0.606, -0.608, -0.113, -0.415, 0.047, 0.146, 0.295, 0.014, -0.48, -0.931, -0.183, -0.339, 0.199, 0.114, 0.136, -0.045, -0.608, -0.591, -0.147, -0.395, 0.122, 0.141, 0.235, -0.01, -0.545, -0.816, -0.026, -0.419, -0.152, 0.127, 0.4, 0.061, -0.306, -1.082, 0.137, -0.344, -0.314, -0.089, 0.26, -0.061, -0.277, 0.778, 1.091, 1.182, 0.76, 0.886, 0.59, 0.843, 2.125, 1.185, 1.027, 1.284, 0.994, 0.89, 0.471, 0.672, 1.488, 1.97, 1.092, 1.176, 0.753, 0.888, 0.595, 0.85, 2.151, 1.148, 1.058, 1.252, 0.885, 0.881, 0.521, 0.744, 1.749, 1.672, 0.947, 1.31, 1.25, 0.937, 0.371, 0.53, 0.996, 2.445, 0.688, 1.269, 1.229, 1.051, 0.746, 0.934, 1.239, 0.0]",0,"(0.28610000000000035, 53.67540000000003)",185.152812228,0.8888888888888888,-0.6100000000000001,10.470710250201776,4.577168622067132,2.6711562347312476
53,CCC12CC1NC(C)C2CCNC,C11H22N2,"[2.751, 2.987, 2.918, 2.686, 2.4, 1.992, 0.693, 0.0, 2.641, 2.879, 2.849, 2.567, 2.153, 1.874, 0.693, 0.0, 2.75, 2.986, 2.917, 2.684, 2.397, 1.991, 0.693, 0.0, 2.603, 2.841, 2.826, 2.526, 2.066, 1.833, 0.693, 0.0, 2.783, 3.018, 2.938, 2.719, 2.471, 2.026, 0.693, 0.0, 3.922, 4.082, 3.75, 3.67, 4.03, 2.773, 0.693, 0.0, 0.021, 0.027, 0.02, 0.02, 0.037, 0.01, 0.001, 0.0, 0.044, 0.056, 0.042, 0.043, 0.078, 0.021, 0.001, 0.0, 0.019, 0.025, 0.018, 0.019, 0.034, 0.009, 0.001, 0.0, 0.107, 0.135, 0.102, 0.103, 0.187, 0.05, 0.003, 0.0, 0.064, 0.081, 0.061, 0.062, 0.113, 0.03, 0.002, 0.0, 9.365, 13.87, 11.472, 12.619, 20.533, 7.788, 0.749, 0.0, -0.156, -0.146, -0.027, -0.182, 0.247, -0.212, 0.182, 0.0, -0.156, -0.146, -0.027, -0.182, 0.247, -0.212, 0.182, 0.0, -0.156, -0.146, -0.027, -0.182, 0.247, -0.212, 0.182, 0.0, -0.156, -0.146, -0.027, -0.182, 0.247, -0.212, 0.182, 0.0, -0.156, -0.146, -0.027, -0.182, 0.247, -0.212, 0.182, 0.0, -0.092, -0.223, -0.03, -0.11, 0.229, -0.282, 0.384, 0.0, 1.013, 0.985, 0.626, 1.091, 1.576, 1.182, 0.0, 0.0, 1.013, 0.985, 0.626, 1.091, 1.576, 1.182, 0.0, 0.0, 1.013, 0.985, 0.626, 1.091, 1.576, 1.182, 0.0, 0.0, 1.013, 0.985, 0.626, 1.091, 1.576, 1.182, 0.0, 0.0, 1.013, 0.985, 0.626, 1.091, 1.576, 1.182, 0.0, 0.0, 0.918, 1.023, 0.671, 1.058, 1.528, 1.303, 0.0, 0.0]",0,"(1.3724999999999998, 55.76040000000004)",182.17829870399999,1.0,-0.08,9.474069229752939,3.247866515067872,1.3103171380365464
54,CC1=CC2C3NCCC(C2=O)C13C,C11H15NO,"[2.813, 3.302, 3.338, 2.619, 1.204, 0.0, 0.0, 0.0, 2.723, 3.207, 3.163, 2.346, 0.999, 0.0, 0.0, 0.0, 2.812, 3.301, 3.336, 2.616, 1.202, 0.0, 0.0, 0.0, 2.688, 3.169, 3.088, 2.227, 0.898, 0.0, 0.0, 0.0, 2.821, 3.307, 3.343, 2.601, 1.166, 0.0, 0.0, 0.0, 4.19, 4.733, 4.993, 4.382, 2.197, 0.0, 0.0, 0.0, 0.039, 0.067, 0.093, 0.085, 0.013, 0.0, 0.0, 0.0, 0.046, 0.077, 0.107, 0.097, 0.012, 0.0, 0.0, 0.0, 0.037, 0.064, 0.089, 0.081, 0.012, 0.0, 0.0, 0.0, 0.137, 0.232, 0.322, 0.297, 0.039, 0.0, 0.0, 0.0, 0.044, 0.072, 0.098, 0.081, 0.008, 0.0, 0.0, 0.0, 16.278, 25.572, 47.762, 41.613, 8.116, 0.0, 0.0, 0.0, -0.025, -0.034, -0.202, 0.077, -0.536, 0.0, 0.0, 0.0, -0.048, -0.05, -0.238, 0.212, -0.454, 0.0, 0.0, 0.0, -0.024, -0.034, -0.2, 0.07, -0.537, 0.0, 0.0, 0.0, -0.038, -0.044, -0.226, 0.165, -0.498, 0.0, 0.0, 0.0, -0.065, -0.06, -0.244, 0.244, -0.304, 0.0, 0.0, 0.0, -0.054, -0.093, -0.003, -0.172, -0.704, 0.0, 0.0, 0.0, 0.558, 0.613, 1.17, 1.771, 2.783, 0.0, 0.0, 0.0, 0.67, 0.685, 1.252, 1.401, 2.059, 0.0, 0.0, 0.0, 0.553, 0.61, 1.167, 1.787, 2.808, 0.0, 0.0, 0.0, 0.621, 0.654, 1.218, 1.554, 2.393, 0.0, 0.0, 0.0, 0.78, 0.751, 1.315, 1.113, 1.206, 0.0, 0.0, 0.0, 0.64, 0.707, 1.007, 1.846, 2.623, 0.0, 0.0, 0.0]",0,"(1.1296000000000002, 50.258700000000026)",177.1153641,0.7272727272727273,-0.63,7.744209491764766,2.058765676332036,0.6440340319390315
55,C1OC=C2C3CNCCN3N=C12,C8H11N3O,"[2.825, 3.15, 2.957, 2.532, 1.953, 0.847, 0.0, 0.0, 2.549, 2.891, 2.666, 2.235, 1.612, 0.539, 0.0, 0.0, 2.821, 3.147, 2.953, 2.528, 1.95, 0.845, 0.0, 0.0, 2.436, 2.782, 2.556, 2.126, 1.473, 0.375, 0.0, 0.0, 2.864, 3.192, 3.005, 2.566, 1.955, 0.793, 0.0, 0.0, 4.142, 4.427, 4.367, 4.162, 3.466, 1.504, 0.0, 0.0, 0.108, 0.142, 0.127, 0.091, 0.06, 0.018, 0.0, 0.0, 0.168, 0.224, 0.203, 0.136, 0.076, 0.017, 0.0, 0.0, 0.102, 0.134, 0.119, 0.085, 0.057, 0.017, 0.0, 0.0, 0.449, 0.596, 0.541, 0.371, 0.224, 0.057, 0.0, 0.0, 0.201, 0.267, 0.24, 0.152, 0.069, 0.011, 0.0, 0.0, 15.573, 15.827, 13.837, 17.064, 12.18, 1.562, 0.0, 0.0, -0.201, -0.289, 0.055, 0.241, 0.18, -1.609, 0.0, 0.0, -0.164, -0.384, 0.042, 0.339, 0.219, -1.183, 0.0, 0.0, -0.201, -0.283, 0.055, 0.235, 0.175, -1.62, 0.0, 0.0, -0.185, -0.353, 0.052, 0.311, 0.223, -1.394, 0.0, 0.0, -0.098, -0.412, 0.007, 0.347, 0.136, -0.645, 0.0, 0.0, -0.193, -0.224, -0.007, 0.354, -0.259, -0.947, 0.0, 0.0, 1.039, 1.008, 0.769, 0.782, 1.34, 4.467, 0.0, 0.0, 1.041, 1.198, 0.869, 0.641, 0.908, 2.604, 0.0, 0.0, 1.037, 0.998, 0.766, 0.791, 1.364, 4.546, 0.0, 0.0, 1.048, 1.13, 0.826, 0.687, 1.056, 3.361, 0.0, 0.0, 1.003, 1.283, 0.959, 0.604, 0.743, 1.206, 0.0, 0.0, 0.978, 0.905, 0.85, 0.958, 1.861, 1.736, 0.0, 0.0]",0,"(-0.45609999999999995, 44.83370000000002)",165.090211972,0.625,-1.0299999999999998,6.482118886535503,2.2291812558685877,0.7283232149364796
56,CN1C(C#N)C2C1C(=O)ON=C2C,C8H9N3O2,"[2.836, 3.133, 3.206, 2.937, 2.385, 1.413, 0.0, 0.0, 2.546, 2.831, 2.855, 2.56, 1.945, 0.734, 0.0, 0.0, 2.833, 3.13, 3.202, 2.933, 2.38, 1.406, 0.0, 0.0, 2.426, 2.704, 2.715, 2.378, 1.728, 0.45, 0.0, 0.0, 2.858, 3.141, 3.224, 2.953, 2.413, 1.416, 0.0, 0.0, 4.386, 4.751, 4.885, 4.582, 4.28, 4.159, 0.0, 0.0, 0.145, 0.236, 0.227, 0.181, 0.1, 0.037, 0.0, 0.0, 0.194, 0.269, 0.301, 0.223, 0.128, 0.053, 0.0, 0.0, 0.137, 0.226, 0.214, 0.172, 0.095, 0.035, 0.0, 0.0, 0.553, 0.809, 0.865, 0.652, 0.367, 0.153, 0.0, 0.0, 0.197, 0.257, 0.297, 0.226, 0.136, 0.042, 0.0, 0.0, 13.322, 19.209, 23.821, 33.993, 21.91, 16.62, 0.0, 0.0, -0.052, 0.033, 0.135, -0.456, -0.585, 1.216, 0.0, 0.0, -0.097, -0.134, 0.238, -0.429, -0.527, 1.641, 0.0, 0.0, -0.051, 0.04, 0.129, -0.455, -0.584, 1.182, 0.0, 0.0, -0.074, -0.067, 0.206, -0.455, -0.573, 1.56, 0.0, 0.0, -0.16, -0.24, 0.243, -0.3, -0.33, 1.286, 0.0, 0.0, 0.015, 0.062, -0.059, -0.5, -0.575, 2.699, 0.0, 0.0, 0.83, 0.83, 0.788, 1.383, 1.556, 0.825, 0.0, 0.0, 0.937, 0.988, 0.694, 1.338, 1.505, 0.054, 0.0, 0.0, 0.826, 0.823, 0.793, 1.382, 1.555, 0.875, 0.0, 0.0, 0.89, 0.927, 0.724, 1.371, 1.542, 0.273, 0.0, 0.0, 1.04, 1.072, 0.689, 1.205, 1.356, 0.186, 0.0, 0.0, 0.514, 0.549, 0.882, 1.637, 2.137, 0.543, 0.0, 0.0]",0,"(-0.2585200000000001, 43.64300000000002)",179.069476528,0.625,-1.4100000000000001,8.20018963699647,2.5378403754767525,0.8924673923136304
57,CCC(CN)C1CN1C(C)=N,C8H17N3,"[2.552, 2.641, 2.708, 2.4, 2.015, 1.739, 0.0, 0.0, 2.379, 2.452, 2.53, 2.153, 1.836, 1.409, 0.0, 0.0, 2.549, 2.638, 2.705, 2.397, 2.012, 1.734, 0.0, 0.0, 2.315, 2.388, 2.464, 2.066, 1.771, 1.292, 0.0, 0.0, 2.599, 2.697, 2.756, 2.471, 2.063, 1.832, 0.0, 0.0, 3.245, 3.258, 3.106, 2.73, 2.12, 1.609, 0.0, 0.0, 0.04, 0.051, 0.047, 0.045, 0.023, 0.028, 0.0, 0.0, 0.084, 0.108, 0.1, 0.095, 0.048, 0.059, 0.0, 0.0, 0.037, 0.047, 0.044, 0.041, 0.021, 0.026, 0.0, 0.0, 0.202, 0.259, 0.241, 0.228, 0.115, 0.141, 0.0, 0.0, 0.122, 0.156, 0.145, 0.137, 0.069, 0.085, 0.0, 0.0, 2.445, 2.556, 2.223, 1.445, 0.667, 0.445, 0.0, 0.0, -0.25, 0.108, -0.26, 0.019, -0.312, 0.26, 0.0, 0.0, -0.25, 0.108, -0.26, 0.019, -0.313, 0.26, 0.0, 0.0, -0.25, 0.108, -0.26, 0.019, -0.313, 0.26, 0.0, 0.0, -0.25, 0.108, -0.26, 0.019, -0.313, 0.26, 0.0, 0.0, -0.25, 0.108, -0.26, 0.019, -0.313, 0.26, 0.0, 0.0, 0.1, -0.321, -0.169, -0.428, 0.183, 0.55, 0.0, 0.0, 1.042, 0.764, 1.058, 1.019, 1.146, 1.146, 0.0, 0.0, 1.042, 0.764, 1.058, 1.019, 1.146, 1.146, 0.0, 0.0, 1.042, 0.764, 1.058, 1.019, 1.146, 1.146, 0.0, 0.0, 1.042, 0.764, 1.058, 1.019, 1.146, 1.146, 0.0, 0.0, 1.042, 0.764, 1.058, 1.019, 1.146, 1.146, 0.0, 0.0, 1.023, 1.417, 1.058, 1.222, 0.334, 0.0, 0.0, 0.0]",0,"(0.6526700000000002, 46.730100000000014)",155.14224754399999,0.875,-0.5700000000000001,8.525877277085332,3.2183567239076596,1.7135411805405376
58,CCC(C(=O)NO)C(=O)NC=N,C6H11N3O3,"[2.631, 2.821, 2.976, 2.977, 2.442, 1.858, 0.938, 0.0, 2.303, 2.426, 2.533, 2.384, 1.91, 1.278, 0.433, 0.0, 2.627, 2.817, 2.972, 2.971, 2.437, 1.852, 0.932, 0.0, 2.163, 2.259, 2.308, 2.097, 1.663, 1.013, 0.25, 0.0, 2.649, 2.833, 2.953, 2.971, 2.426, 1.906, 0.94, 0.0, 4.378, 4.945, 4.745, 5.254, 4.229, 2.89, 0.693, 0.0, 0.143, 0.185, 0.271, 0.221, 0.135, 0.042, 0.009, 0.0, 0.185, 0.223, 0.27, 0.246, 0.142, 0.064, 0.017, 0.0, 0.136, 0.176, 0.26, 0.211, 0.129, 0.039, 0.008, 0.0, 0.536, 0.662, 0.86, 0.754, 0.443, 0.173, 0.046, 0.0, 0.18, 0.207, 0.221, 0.212, 0.12, 0.073, 0.014, 0.0, 34.243, 46.38, 65.23, 78.999, 31.172, 18.531, 4.457, 0.0, -0.008, 0.036, -0.322, -0.065, -0.001, -0.272, 0.457, 0.0, -0.063, 0.188, -0.448, -0.013, -0.186, -0.081, 0.96, 0.0, -0.007, 0.029, -0.315, -0.067, 0.006, -0.278, 0.428, 0.0, -0.034, 0.126, -0.405, -0.034, -0.104, -0.173, 0.807, 0.0, -0.152, 0.283, -0.457, 0.015, -0.353, 0.154, 0.849, 0.0, -0.193, 0.153, -0.46, 0.104, 0.074, -0.47, 0.871, 0.0, 0.788, 0.82, 1.289, 1.047, 1.0, 1.0, 0.663, 0.0, 0.944, 0.731, 1.355, 0.942, 1.107, 0.923, 0.049, 0.0, 0.783, 0.824, 1.284, 1.052, 0.997, 1.004, 0.699, 0.0, 0.874, 0.768, 1.344, 0.983, 1.059, 0.946, 0.235, 0.0, 1.095, 0.672, 1.273, 0.893, 1.211, 0.94, 0.184, 0.0, 0.866, 0.687, 1.4, 1.049, 0.8, 1.366, 0.0, 0.0]",0,"(-0.758729999999999, 40.636599999999994)",173.080041212,0.5,-1.43,10.570000000000002,5.250574967747334,2.666937791923643
59,CN1N2C(CC1=O)=NC(C)=CC2=O,C8H9N3O2,"[2.835, 3.25, 3.197, 2.958, 2.152, 1.204, 0.0, 0.0, 2.53, 2.872, 2.865, 2.56, 1.74, 0.999, 0.0, 0.0, 2.831, 3.246, 3.194, 2.955, 2.149, 1.202, 0.0, 0.0, 2.402, 2.716, 2.726, 2.372, 1.556, 0.898, 0.0, 0.0, 2.881, 3.3, 3.21, 2.947, 2.101, 1.166, 0.0, 0.0, 4.229, 4.858, 4.777, 4.737, 4.554, 2.197, 0.0, 0.0, 0.131, 0.204, 0.23, 0.207, 0.125, 0.03, 0.0, 0.0, 0.192, 0.312, 0.293, 0.238, 0.105, 0.028, 0.0, 0.0, 0.123, 0.191, 0.218, 0.197, 0.121, 0.029, 0.0, 0.0, 0.524, 0.846, 0.852, 0.723, 0.361, 0.093, 0.0, 0.0, 0.222, 0.35, 0.287, 0.203, 0.073, 0.021, 0.0, 0.0, 20.552, 34.665, 43.551, 45.108, 33.33, 10.001, 0.0, 0.0, -0.18, -0.065, 0.003, -0.225, 0.267, -0.446, 0.0, 0.0, -0.232, -0.137, 0.099, -0.135, 0.032, -0.266, 0.0, 0.0, -0.177, -0.063, -0.001, -0.229, 0.278, -0.451, 0.0, 0.0, -0.218, -0.104, 0.063, -0.17, 0.122, -0.355, 0.0, 0.0, -0.218, -0.215, 0.146, -0.082, -0.092, -0.033, 0.0, 0.0, -0.061, -0.003, -0.181, -0.464, 1.015, -0.549, 0.0, 0.0, 0.831, 0.791, 0.912, 1.382, 1.244, 1.658, 0.0, 0.0, 1.054, 1.028, 0.808, 1.121, 1.058, 1.167, 0.0, 0.0, 0.821, 0.783, 0.917, 1.392, 1.249, 1.674, 0.0, 0.0, 0.965, 0.92, 0.85, 1.231, 1.151, 1.396, 0.0, 0.0, 1.196, 1.269, 0.742, 0.913, 0.808, 0.617, 0.0, 0.0, 0.602, 0.661, 1.072, 1.712, 0.747, 2.051, 0.0, 0.0]",0,"(-0.7977800000000004, 46.08600000000001)",179.069476528,0.375,-1.6499999999999997,7.971547640512057,2.4165825371071445,1.0393266457589951
60,CN1CC(N)=C(C=C)C1=O,C7H10N2O,"[2.485, 2.807, 2.784, 2.239, 0.693, 0.0, 0.0, 0.0, 2.277, 2.587, 2.46, 1.877, 0.693, 0.0, 0.0, 0.0, 2.482, 2.804, 2.781, 2.235, 0.693, 0.0, 0.0, 0.0, 2.192, 2.505, 2.311, 1.725, 0.693, 0.0, 0.0, 0.0, 2.515, 2.829, 2.796, 2.266, 0.693, 0.0, 0.0, 0.0, 3.678, 4.091, 4.394, 3.178, 0.693, 0.0, 0.0, 0.0, 0.066, 0.106, 0.123, 0.073, 0.004, 0.0, 0.0, 0.0, 0.096, 0.149, 0.159, 0.1, 0.006, 0.0, 0.0, 0.0, 0.063, 0.1, 0.117, 0.069, 0.004, 0.0, 0.0, 0.0, 0.265, 0.417, 0.455, 0.285, 0.017, 0.0, 0.0, 0.0, 0.109, 0.155, 0.167, 0.101, 0.006, 0.0, 0.0, 0.0, 8.113, 12.015, 30.838, 18.242, 1.44, 0.0, 0.0, 0.0, -0.182, 0.104, -0.37, -0.026, 0.364, 0.0, 0.0, 0.0, -0.267, 0.076, -0.25, -0.081, 0.425, 0.0, 0.0, 0.0, -0.178, 0.104, -0.373, -0.026, 0.36, 0.0, 0.0, 0.0, -0.236, 0.096, -0.312, -0.047, 0.408, 0.0, 0.0, 0.0, -0.306, 0.002, -0.079, -0.194, 0.416, 0.0, 0.0, 0.0, -0.098, 0.025, -0.156, -0.396, 0.437, 0.0, 0.0, 0.0, 0.819, 0.658, 1.494, 1.169, 0.0, 0.0, 0.0, 0.0, 1.02, 0.733, 1.245, 1.195, 0.0, 0.0, 0.0, 0.0, 0.81, 0.656, 1.502, 1.17, 0.0, 0.0, 0.0, 0.0, 0.942, 0.695, 1.358, 1.171, 0.0, 0.0, 0.0, 0.0, 1.143, 0.831, 0.988, 1.3, 0.0, 0.0, 0.0, 0.0, 0.627, 0.652, 1.415, 1.601, 0.0, 0.0, 0.0, 0.0]",0,"(-0.14280000000000004, 39.047399999999996)",138.07931294,0.2857142857142857,-1.25,6.864285714285714,2.172145328719723,0.7954444196925818
61,CC1(C)C2NC3CCCNC3C12,C10H18N2,"[2.751, 3.099, 2.854, 2.442, 1.792, 1.099, 0.0, 0.0, 2.641, 2.96, 2.648, 2.33, 1.792, 1.099, 0.0, 0.0, 2.75, 3.096, 2.851, 2.441, 1.792, 1.099, 0.0, 0.0, 2.603, 2.911, 2.576, 2.29, 1.792, 1.099, 0.0, 0.0, 2.783, 3.137, 2.913, 2.474, 1.792, 1.099, 0.0, 0.0, 4.086, 4.474, 4.366, 3.35, 1.833, 1.099, 0.0, 0.0, 0.023, 0.037, 0.049, 0.017, 0.004, 0.002, 0.0, 0.0, 0.049, 0.078, 0.102, 0.036, 0.008, 0.003, 0.0, 0.0, 0.021, 0.034, 0.045, 0.016, 0.004, 0.001, 0.0, 0.0, 0.117, 0.187, 0.246, 0.086, 0.02, 0.008, 0.0, 0.0, 0.07, 0.113, 0.148, 0.052, 0.012, 0.005, 0.0, 0.0, 6.94, 10.878, 23.564, 10.804, 4.955, 2.084, 0.0, 0.0, -0.143, -0.22, 0.04, -0.16, 0.2, 0.2, 0.0, 0.0, -0.143, -0.22, 0.04, -0.16, 0.2, 0.2, 0.0, 0.0, -0.143, -0.22, 0.04, -0.16, 0.2, 0.2, 0.0, 0.0, -0.143, -0.22, 0.04, -0.16, 0.2, 0.2, 0.0, 0.0, -0.143, -0.22, 0.04, -0.16, 0.2, 0.2, 0.0, 0.0, 0.018, -0.162, -0.186, -0.379, 0.505, 0.531, 0.0, 0.0, 0.943, 1.155, 1.32, 0.99, 0.0, 0.0, 0.0, 0.0, 0.943, 1.155, 1.32, 0.99, 0.0, 0.0, 0.0, 0.0, 0.943, 1.155, 1.32, 0.99, 0.0, 0.0, 0.0, 0.0, 0.943, 1.155, 1.32, 0.99, 0.0, 0.0, 0.0, 0.0, 0.943, 1.155, 1.32, 0.99, 0.0, 0.0, 0.0, 0.0, 0.755, 1.046, 1.473, 1.24, 0.003, 0.0, 0.0, 0.0]",0,"(0.7347999999999997, 49.007400000000025)",166.146998576,1.0,-0.08,7.335725326991677,2.045581352850342,0.7283191477110827
62,NC1CC2(CC2)CCNN=C1,C8H15N3,"[2.629, 2.773, 2.785, 2.676, 1.504, 0.0, 0.0, 0.0, 2.472, 2.606, 2.593, 2.387, 1.186, 0.0, 0.0, 0.0, 2.627, 2.77, 2.782, 2.672, 1.5, 0.0, 0.0, 0.0, 2.422, 2.546, 2.527, 2.279, 1.056, 0.0, 0.0, 0.0, 2.677, 2.818, 2.84, 2.754, 1.584, 0.0, 0.0, 0.0, 3.951, 3.966, 3.818, 3.732, 2.079, 0.0, 0.0, 0.0, 0.048, 0.049, 0.059, 0.061, 0.016, 0.0, 0.0, 0.0, 0.101, 0.105, 0.124, 0.13, 0.035, 0.0, 0.0, 0.0, 0.044, 0.046, 0.054, 0.057, 0.015, 0.0, 0.0, 0.0, 0.242, 0.251, 0.298, 0.311, 0.084, 0.0, 0.0, 0.0, 0.145, 0.151, 0.179, 0.187, 0.05, 0.0, 0.0, 0.0, 12.892, 20.019, 12.055, 20.614, 2.859, 0.0, 0.0, 0.0, 0.222, -0.214, 0.048, -0.236, -1.0, 0.0, 0.0, 0.0, 0.222, -0.214, 0.048, -0.236, -1.0, 0.0, 0.0, 0.0, 0.222, -0.214, 0.048, -0.236, -1.0, 0.0, 0.0, 0.0, 0.222, -0.214, 0.048, -0.236, -1.0, 0.0, 0.0, 0.0, 0.222, -0.214, 0.048, -0.236, -1.0, 0.0, 0.0, 0.0, 0.309, 0.173, -0.198, -0.688, -0.201, 0.0, 0.0, 0.0, 0.573, 0.982, 0.818, 1.337, 2.292, 0.0, 0.0, 0.0, 0.573, 0.982, 0.818, 1.337, 2.292, 0.0, 0.0, 0.0, 0.573, 0.982, 0.818, 1.337, 2.292, 0.0, 0.0, 0.0, 0.573, 0.982, 0.818, 1.337, 2.292, 0.0, 0.0, 0.0, 0.573, 0.982, 0.818, 1.337, 2.292, 0.0, 0.0, 0.0, 0.554, 0.707, 0.952, 1.931, 0.65, 0.0, 0.0, 0.0]",0,"(0.4630999999999999, 45.371100000000034)",153.12659748,0.875,-0.5700000000000001,7.099295165750825,2.482514050089481,1.532634684949784
